2023,I think children are the truest form of authenticity because they say things unfiltered.
2024,my bro just made some authentic thai chicken.
2025,Children are authentic since they say what's on their mind.
2026,"That's cool, I am vegetarian but I still eat cheese. Is there anything else you like to do? Do you like dancing?"
2027,Well some people say or think dairy or meat is fattening or bad.
2028,I always put on weight when I eat too animal products and that gets in the way of my dancing.
2029,Nobody visits me on Christmas because of that.
2030,I have so many dogs.  They are so expensive that I can't afford Christmas presents.
2031,"When I was young, my pet dog was hit by a car on Christmas. That's why I hate it."
2032,Nature is great.  I found a cat when I was going on a walk in the woods.
2033,I go on walks in nature with my pet
